"x"
13.705
17.4179
21.13083
24.84376
28.56086
32.273786407767
35.9866270430906
35.077743902439
42.0466237942122
45.9126365054602
71.3285457809695
56.1632653061224
37.1410256410256
31.4700996677741
44.1799450549451
39.8852223816356
48.8319088319088
38.131498470948
23.0971168437026
24.4795918367347
25.4081967213115
46.7882513661202
56.6478076379066
62.224043715847
39.5841584158416
47.4006259780908
56.5228951255539
52.6643059490085
40.1158798283262
21.695885509839
26.2086956521739
26.2861230329042
25.2201166180758
30.574047954866
41.7310924369748
50.0713305898491
44.2816901408451
46.1573275862069
54.957182320442
54.1034482758621
51.5307820299501
19.4089887640449
27.1166077738516
27.7763157894737
21.0826580226904
33.3253012048193
41.9829545454545
