"x"
6.9595
15.0298507462687
23.1001300390117
22.6960926193922
17.3495276653171
18.1673819742489
14.635752688172
10.3812154696133
13.2751091703057
23.4607843137255
24.2312703583062
27.507204610951
8.37057220708447
6.26244343891403
9.52925170068027
5.92927864214993
9.4718792866941
7.42918454935622
4.7029702970297
5.60083449235049
5.09737248840804
7.96875
13.4816901408451
19.0789844851904
4.1831955922865
8.00154320987654
7.69874476987448
4.37192474674385
3.43820224719101
3.09726443768997
2.26771653543307
1.75938803894298
1.46065808297568
3.09985935302391
6.34097421203438
3.96935933147632
3.88006756756757
5.82151589242054
4.41355463347165
2.80543633762518
2.94779771615008
2.33434650455927
3.25792507204611
2.39571428571429
1.44626865671642
3.82957746478873
4.33720930232558
