"x"
26.7424
27.4899
28.2374
28.9849
29.7324
30.4799
31.2274
31.9749
32.7224
33.4699
34.2174
34.9648
35.7125340599455
36.4600301659125
26.7517146776406
24.8753541076487
19.0754458161866
12.9050991501416
21.5662983425414
14.4031339031339
16.8718309859155
24.2201086956522
31.7830985915493
42.7909604519774
17.9366391184573
17.1033950617284
11.9205020920502
14.7210300429185
10.3716690042076
13.693009118541
12.9133858267717
12.1488178025035
14.7712121212121
18.8177842565598
16.3276108726753
26.7562674094708
22.3834459459459
20.109785202864
20.9598893499308
14.3661740558292
14
9.34954407294833
10.9495677233429
14.5994277539342
8.3955223880597
17.6455696202532
22.2863372093023
