"x"
35.71283
40.6119402985075
45.5110533159948
47.5487421383648
46.3724696356275
30.8042553191489
37.7479674796748
28.3632596685083
36.3703125
33.3074626865672
38.9753694581281
30.3423566878981
19.1212534059946
20.1042296072508
30.265306122449
34.3847241867044
42.4074074074074
36.9830028328612
18.4019337016575
24.2430939226519
20.5996908809892
32.023097826087
25.812676056338
21.5486968449931
26.7382920110193
32.6635802469136
35.5146443514644
41.7709251101322
36.3183730715288
24.7021276595745
31.5511811023622
25.4114365411437
25.653791130186
24.2724719101124
25.7708649468892
23.5696378830084
21.0658783783784
24.4083129584352
27.2229916897507
33.2918454935622
38.9608482871126
26.1519756838906
27.4697406340058
24.6185714285714
22.7319749216301
26.5409604519774
24.5595930232558
